"f0","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","treatment","conversion","visit","exposure"
12.616364906986496,10.059654474774549,8.818438750353186,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.863286647101873,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
22.04493706681066,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-3.2821094810628875,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.315584567651655,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.817306201030535,35.43153315314175,5.300374864042156,-0.16867922100056124,"0","0",0,0
23.636645598380767,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.559537924716043,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.915573968052625,22.57032907395953,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.729881573703006,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.920995387887581,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.539083791662886,4.679881620097284,12.31010968978662,4.115453421277861,0.29444271125560606,4.833814577796811,3.804955116040017,16.226044033102564,6.311085504589148,-0.16867922100056124,"1","0",1,0
12.616364906986496,10.059654474774549,8.745971307281591,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.876391356313823,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
25.692689151782616,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
15.822510708880618,10.059654474774549,8.214382844395335,-1.0726028725809744,10.280525225748212,4.115453421277861,-11.495163875921596,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.56248970153895,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.823317317017455,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,1.128517763140921,-12.110436001190244,11.041459002227034,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
23.89443571192289,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
26.46891569653573,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.66567810487692,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
13.309198345547806,10.059654474774549,8.98687356357045,3.9076618713414297,10.280525225748212,3.0130643418630596,-3.99376413495706,10.790185941768808,3.8556516627147586,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.776725898279047,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-3.2821094810628875,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"0","0",0,0
12.616364906986496,10.059654474774549,8.835640574086186,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.9553959684262416,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,9.026092414784134,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.9553959684262416,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
19.00641434065857,10.059654474774549,8.214382844395335,3.9076618713414297,10.280525225748212,4.115453421277861,-10.006574148954186,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
15.62027793505537,10.059654474774549,8.214382844395335,2.9347800451266948,10.280525225748212,4.115453421277861,-10.76442217136112,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
14.54006461243126,10.059654474774549,8.214382844395335,0.39223281300867985,10.280525225748212,4.115453421277861,-8.493011246055142,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
20.40379788302789,10.059654474774549,8.214382844395335,3.3597632401945674,10.280525225748212,4.115453421277861,-16.93000675799251,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.34505099904422,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-4.5954595714654,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
23.6338361541012,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-4.5954595714654,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.572044899802695,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-6.359690430716956,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
22.95143798175523,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"0","0",0,0
26.520527799977916,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-8.493011246055142,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
25.533845310046345,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.092869120359232,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-5.987666769807284,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.895251705670763,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.920995387887581,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.699319502018325,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.94371597870175,13.190055934673358,5.300374864042156,-0.16867922100056124,"0","0",0,0
24.63583469911928,10.059654474774549,8.857825903424619,4.679881620097284,10.280525225748212,4.115453421277861,-12.84910317869354,4.833814577796811,3.9553959684262416,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.787859694330661,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.9346562748271774,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
16.57586141609193,10.059654474774549,8.57054757571195,0.39223281300867985,10.280525225748212,4.115453421277861,-8.493011246055142,4.833814577796811,3.94371597870175,18.380111869346717,5.300374864042156,-0.16867922100056124,"1","0",0,0
14.423202523439697,10.059654474774549,8.764164855279553,0.6040651760960474,10.280525225748212,2.2309068425557226,-18.07061653359261,9.50325064944342,3.9553959684262416,13.190055934673358,5.300374864042156,-0.16867922100056124,"0","0",0,0
25.68350463253367,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-7.301016860209794,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
22.420867367717833,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-4.5954595714654,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"0","0",0,0
18.25525262754104,10.059654474774549,8.597116928115582,0.1130223563175834,10.280525225748212,4.115453421277861,-10.006574148954186,4.833814577796811,3.9026446385483897,21.41609996777592,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.103259930847305,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-2.411114577488788,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.10307623203289,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-7.822229154977576,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
23.17834645302864,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
26.308882273830083,10.059654474774549,9.014939796681636,4.679881620097284,10.280525225748212,4.115453421277861,-3.2821094810628875,4.833814577796811,3.8900522432534186,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.686068495326271,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.9272539577771166,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.343012081567414,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.9272539577771166,20.05093668875496,5.300374864042156,-0.16867922100056124,"1","0",0,0
25.99716749682694,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-5.576413692425332,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"0","0",0,0
12.616364906986496,10.059654474774549,9.03018445058051,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.9346562748271774,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.75423083061102,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.94371597870175,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
24.760011050210895,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-11.299958497188548,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
25.965599806331365,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-4.5954595714654,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,9.04879560066786,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.9272539577771166,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
25.895630815575768,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-8.693224058551676,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.242081288401016,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.864711366589331,32.67813209930769,5.300374864042156,-0.16867922100056124,"1","0",0,0
22.976944413099183,10.059654474774549,9.013627537229862,4.679881620097284,10.280525225748212,4.115453421277861,-10.006574148954186,4.833814577796811,3.8709699364788666,13.190055934673358,5.300374864042156,-0.16867922100056124,"0","0",0,0
25.616457632883307,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
12.616364906986496,10.059654474774549,8.588476899472358,4.679881620097284,10.280525225748212,4.115453421277861,0.29444271125560606,4.833814577796811,3.9553959684262416,16.226044033102564,5.300374864042156,-0.16867922100056124,"1","0",0,0
14.191554644795776,10.059654474774549,8.791874162140367,2.9347800451266948,10.280525225748212,4.115453421277861,-6.699321423701454,4.833814577796811,3.859289946754375,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
25.16340475945921,10.059654474774549,8.562504773831813,4.679881620097284,10.280525225748212,4.115453421277861,-6.699321423701454,4.833814577796811,3.8874319574035,16.226044033102564,5.300374864042156,-0.16867922100056124,"1","0",0,0
22.35433022083379,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-7.011751650975883,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
17.575746993497013,10.059654474774549,8.422185411883337,3.3597632401945674,10.280525225748212,4.115453421277861,-10.143545889949149,4.833814577796811,3.747766085170799,41.086811234438784,5.300374864042156,-0.16867922100056124,"1","0",1,0
20.32402709342651,10.059654474774549,8.938569593159707,2.039644860291851,10.280525225748212,4.115453421277861,-11.85852317348822,4.833814577796811,3.94371597870175,13.190055934673358,5.300374864042156,-0.16867922100056124,"0","0",0,0
12.616364906986496,10.059654474774549,8.732497491576678,4.679881620097284,11.02958446403841,4.115453421277861,0.29444271125560606,4.833814577796811,3.7823297194997143,13.190055934673358,6.146894441725304,-0.16867922100056124,"0","0",0,0
22.77035306067392,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-3.2821094810628875,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
25.330837222610032,10.059654474774549,8.87334405296631,4.679881620097284,10.280525225748212,4.115453421277861,-4.5954595714654,4.833814577796811,3.906514264178053,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
25.31790258546491,10.059654474774549,9.005129231088066,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.94371597870175,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
20.99113495688469,10.059654474774549,8.840225468665643,4.679881620097284,10.280525225748212,4.115453421277861,-1.288206846212666,4.833814577796811,3.910791936852483,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
26.31080339075303,10.059654474774549,8.214382844395335,4.679881620097284,10.280525225748212,4.115453421277861,-12.641799911779843,4.833814577796811,3.971857989350875,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,0
14.012230358398202,10.059654474774549,8.983989632375735,-1.207096023585133,10.280525225748212,4.115453421277861,-16.088470817520545,4.833814577796811,3.94371597870175,13.190055934673358,5.300374864042156,-0.16867922100056124,"1","0",0,1
